query,timestamp,postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,location,locationId,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,videoUrl,viewCount,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19
https://www.instagram.com/faith.in.red/,2022-03-13T12:20:45.774Z,https://www.instagram.com/p/Ca2Jq2_PIxY/,"Pancake platter 🥞🥞🥞
📍riseandgrindco 

#pancakes #pancakelover #foodtherapy #foodphotography #foodpictures #foodpics #foodloversofinstagram #foodinstagram #foodie #foodsg #yummylicious #yummy #lovedit #enjoyingfood",1,12,2022-03-08T14:25:12.000Z,FALSE,FALSE,Photo,https://www.instagram.com/faith.in.red,faith.in.red,faith.in.red,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275332553_933909943994697_3762661365914548229_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5C3lcorEm_EAX_rnuBP&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTQ1OTU0Njg4MjIxNTAwMA%3D%3D.2-ccb7-4&oh=00_AT_TMC-Xte72dw3BUAIInoQwQPnh4Uu57OnUrMKG3yw_Dw&oe=62353019&_nc_sid=83d603,2789459546882215000_1524059645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/faith.in.red/,2022-03-13T12:20:45.989Z,https://www.instagram.com/p/Ca2JDOwvryU/,"Marutama Ramen 🍜
Both soup base looks the same, but one of them is spicy 😋😋 
📍marutamaramen.sg 

#foodtherapy #foodposts #foodpic #foodlifestyle #foodinstagram #foodsg #foodies #foodlovers 
#yummylicious #yummy #lovedit #ramen #foodphotography #foods #enjoyingfood #japanesecuisine #japanesefood",0,14,2022-03-08T14:19:47.000Z,FALSE,FALSE,Photo,https://www.instagram.com/faith.in.red,faith.in.red,faith.in.red,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275345404_525663729252376_5397706692084614451_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=zS5GVssgiUYAX_gLL24&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTQ1NjgyMzYyOTgyMzEyNA%3D%3D.2-ccb7-4&oh=00_AT-zG7UuJWRTDPs6fX-HD1F5i0RYWVGfATx_2IDcbolASQ&oe=623596AF&_nc_sid=83d603,2789456823629823124_1524059645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/faith.in.red/,2022-03-13T12:20:46.351Z,https://www.instagram.com/p/Ca2INP2Pq6v/,"Golden prawn tacos, Iberico Char Siew Burger, 
Lavender latte 🥰😍😋👍🏻 
📍knockknockcafe.sg 

#cafe #cafesg #foodphotography #foodpictures #foodtherapy #exploringfood #foodie #foodpic #foodlike #foodloversofinstagram #foodlifestyle #yummylicious #yummyfood #lovedit #coffeebrightensmyday #coffeebringspeopletogether",1,13,2022-03-08T14:12:25.000Z,FALSE,TRUE,Photo,https://www.instagram.com/faith.in.red,faith.in.red,faith.in.red,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275336850_642086610203455_7829675421316465188_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=__LCcC6oCUcAX9GT03c&tn=_-cmx2Zk1yVa89nj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTQ1MzExMDEyNzMzOTU2NA%3D%3D.2-ccb7-4&oh=00_AT-r8F0IA33L6Zo5-UdrqX1TmIbErv6Z2PxprRDK-CV9qw&oe=62349313&_nc_sid=83d603,2789453110127339564_1524059645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/honeylink777/,2022-03-13T12:20:53.316Z,https://www.instagram.com/p/CbAiDDJp8z8/,,0,28,2022-03-12T15:10:37.000Z,FALSE,TRUE,Photo,https://www.instagram.com/honeylink777,honeylink777,honeylink777,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275608588_120269020401824_3512211690202745236_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-AH70thCGLoAX86-4TT&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MjM4MTUwNzM1MzEwMjA3NA%3D%3D.2-ccb7-4&oh=00_AT_w20UJjpqY8AbcB475hBQYRd5SjFnklbn5qQ1r6wYMZQ&oe=62346BE5&_nc_sid=83d603,2792381507353102074_11557142815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/honeylink777/,2022-03-13T12:20:53.563Z,https://www.instagram.com/p/Ca695LPJAUl/,,0,43,2022-03-10T11:18:30.000Z,FALSE,TRUE,Photo,https://www.instagram.com/honeylink777,honeylink777,honeylink777,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275554684_4839420159467400_3664742158477545190_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ypcpEU9jnvwAX_NMEh2&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDgxNTEyNDk3ODkyMjc5MA%3D%3D.2-ccb7-4&oh=00_AT9CBM_J8EfyyMkZPAQ2XE0cW6VBDVOEHiFp3onl2Pd_8w&oe=623533D3&_nc_sid=83d603,2790815124978922790_11557142815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/honeylink777/,2022-03-13T12:20:53.836Z,https://www.instagram.com/p/Ca4qFGvpll9/,,0,28,2022-03-09T13:46:53.000Z,FALSE,TRUE,Photo,https://www.instagram.com/honeylink777,honeylink777,honeylink777,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275332169_1016478302551465_1491540992183019277_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=496JPTtx27IAX-1fNBH&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDE2NTAzMzU5NDk4MDMwOQ%3D%3D.2-ccb7-4&oh=00_AT-Fy-6yy5FQjlJIKxRJRWvhKuYqcCH9KgbtgTGcAVNkqw&oe=62359913&_nc_sid=83d603,2790165033594980309_11557142815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/honeylink777/,2022-03-13T12:20:54.167Z,https://www.instagram.com/p/Ca4K7A3JFE4/,,2,28,2022-03-09T09:14:38.000Z,FALSE,TRUE,Photo,https://www.instagram.com/honeylink777,honeylink777,honeylink777,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275358178_2517820485019694_3819757498681327351_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IAp6bg1h5qsAX8dSWyq&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDAyODAwMTkyNTI0MjU2Nw%3D%3D.2-ccb7-4&oh=00_AT8kfe3e8-noe-4qAVwNu4E3S1_1qzmOVQo2xhEy-pafpw&oe=6235AA35&_nc_sid=83d603,2790028001925242567_11557142815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/honeylink777/,2022-03-13T12:20:54.391Z,https://www.instagram.com/p/Ca2ASqmJU0A/,,0,19,2022-03-08T13:03:15.000Z,FALSE,FALSE,Photo,https://www.instagram.com/honeylink777,honeylink777,honeylink777,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275443897_114252241197714_1656830552797470625_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=pZoskVzvJboAX8IcAz9&tn=_-cmx2Zk1yVa89nj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTQxODMwMTg5MDMxNzU2OA%3D%3D.2-ccb7-4&oh=00_AT_USqlincH8X2EIoAKn-rT95F96O2FD_FwVG8gmhAS2LA&oe=6234E305&_nc_sid=83d603,2789418301890317568_11557142815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/willtravelforfood17/,2022-03-13T12:21:01.216Z,https://www.instagram.com/p/CbBWz1Mvf0f/,"One of my favourite Singaporean dishes - wonton mee 😋 Eat it anytime of the day: breakfast, lunch, dinner and even for supper!",40,3,2022-03-12T22:51:40.000Z,FALSE,FALSE,Photo,https://www.instagram.com/willtravelforfood17,willtravelforfood17,Willtravelforfood17,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275795791_1137979213683134_4139242640838310425_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=izFTW8eUjrwAX_SWuon&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MjYxMzU2Mjc4NTA3MDM2Nw%3D%3D.2-ccb7-4&oh=00_AT_aO4aIep4HKyja_umuzssHNn8iIVVfNBtNRIwU0Dw2vg&oe=62358096&_nc_sid=83d603,2792613562785070367_7653213,Clementi Market and Hawker Centre,236177703,HungryGoWhere,hungrygowhere,Best Place For | Singapore,bpfsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/willtravelforfood17/,2022-03-13T12:21:01.495Z,https://www.instagram.com/p/Ca-zisGvGwW/,"Do you know that in Asia we sometimes drink our coffee with butter? It’s not only meant to give the coffee a richer flavour and added aroma, but in theory the fat in the butter slows digestion so that the caffeine in the coffee is slower to absorb to give you a longer-lasting kick! I had this delicious fluffy waffle at @ollacoffee which was topped with a scoop of Nanyang Kopi (coffee) guyou (butter) gelato and crushed butter crackers! It also came with a side of kaya. I loved it! Singaporean breakfast reimagined 😍😋",35,3,2022-03-11T23:05:01.000Z,FALSE,FALSE,Photo,https://www.instagram.com/willtravelforfood17,willtravelforfood17,Willtravelforfood17,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275597500_101608529150628_724364574790216226_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=oCxq8kF06h0AX8vdf9N&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MTg5NTUwMzIwODIxMzUyNg%3D%3D.2-ccb7-4&oh=00_AT_zpJGS6wSDEI9_fa4qle8yWQsFbot2VvTMA7PDtO9aQA&oe=62344110&_nc_sid=83d603,2791895503208213526_7653213,Olla Specialty Coffee,3.61E+14,HungryGoWhere,hungrygowhere,OLLA Specialty Coffee,ollacoffee,,,Best Place For | Singapore,bpfsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/willtravelforfood17/,2022-03-13T12:21:01.796Z,https://www.instagram.com/p/Ca8dYGzPeKJ/,The day my mother bought me both nasi lemak AND laksa for lunch and in the same breath asked me how come I’ve gained weight 🙄,44,3,2022-03-11T01:12:51.000Z,FALSE,FALSE,Photo,https://www.instagram.com/willtravelforfood17,willtravelforfood17,Willtravelforfood17,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275581245_285007977038788_134735010518269898_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PsmWIFuDpu8AX_EDxU3&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MTIzNTA2ODk4MTI3MzIyNQ%3D%3D.2-ccb7-4&oh=00_AT8pwVXNDdha2o5tU53M3cJmluMgMjZBSR60MnhdkQda-A&oe=6234F4BD&_nc_sid=83d603,2791235068981273225_7653213,"Holland Village, Singapore",109149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/willtravelforfood17/,2022-03-13T12:21:02.102Z,https://www.instagram.com/p/Ca5ps1LPSL7/,"How many people in the world can actually say they love to go to their country’s airport to eat, shop and partake in fun activities? We do just that in Singapore thanks to our world class airport @jewelchangiairport. We stopped for a delicious meal at @kkokkonara_jewel after visiting the HSBC rain vortex. Favourite dish: The grilled pork belly 🤤",39,3,2022-03-09T23:02:49.000Z,FALSE,FALSE,Photo,https://www.instagram.com/willtravelforfood17,willtravelforfood17,Willtravelforfood17,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275466921_494372988810302_2835462112773081726_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=mqHsfVu_dU0AX8Tp_4I&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDQ0NDg0NDc5MzUzNzI3NQ%3D%3D.2-ccb7-4&oh=00_AT_bhzkQFv2tFi8sXZ3A62r7Zeele6wyLbpQclPaYaRffw&oe=623432B1&_nc_sid=83d603,2790444844793537275_7653213,Kko kko NaRa Jewel Changi Airport,1.10E+14,HungryGoWhere,hungrygowhere,Jewel Changi Airport,jewelchangiairport,,,꼬꼬나라 KKO KKO NA RA,kkokkonara,KKO KKO NARA @ Jewel #02-243,kkokkonara_jewel,Best Place For | Singapore,bpfsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/willtravelforfood17/,2022-03-13T12:21:02.497Z,https://www.instagram.com/p/Ca3oupovJLe/,"How many types of laksa have you tried? There’s sarawak laska, curry laksa, johor laksa, nonya laksa, laksa utara, laksam, laksa kelantan, Singaporean laksa and this one, one of my faves, is Penang/assam laksa. It’s umami, sour, sweet and spicy! This was from Simei Penang Laksa Speciality in Jurong East. They only have laksa from Fridays to Sundays and are sold out well before closing time. Give them a call to order in advance!",39,3,2022-03-09T04:15:50.000Z,FALSE,FALSE,Photo,https://www.instagram.com/willtravelforfood17,willtravelforfood17,Willtravelforfood17,https://scontent-bru2-1.cdninstagram.com/v/t51.2885-15/275491450_471401174690117_1673246496491991857_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bru2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=w6T1dproRcsAX-bUEPx&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTg3NzYyMTg0MjU0NzQyMg%3D%3D.2-ccb7-4&oh=00_AT8pZKL4pFWc_EPPrMBVT9p8dSekVdZla0GcHPUsIuu3OA&oe=62352D8E&_nc_sid=83d603,2789877621842547422_7653213,Simei Penang Laksa Speciality,37824094,HungryGoWhere,hungrygowhere,Best Place For | Singapore,bpfsingapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/anddy_101010/,2022-03-13T12:32:36.559Z,https://www.instagram.com/p/Ca8tJH9PPum/,"そろそろムズムズしてるんですが、海外ってこんな考え方で大丈夫なのかな？

1. 指定国以外ならワクチン3回で帰国後の隔離なし
2. 指定国以外でワクチン2回なら3日自宅待機で3日後に陰性なら解放
3. 3/11現在の指定国認定は2枚目のとおり。

問題は相手国が日本を対象にビジターステイできるか否かですね😅
まだまだダメな国も多いし😭

でもそろそろ海外行きたいなぁ。
なんかいい行き先ないかなぁ。

#海外旅行 #水際対策 #自宅待機免除",6,64,2022-03-11T03:30:37.000Z,FALSE,TRUE,Photo,https://www.instagram.com/anddy_101010,anddy_101010,あんでぃ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275544579_335930655198218_6459375623417656418_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=ac79wh2t3PMAX-LRR3E&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MTMwNDQwNDYzNDg0ODc3MA%3D%3D.2-ccb7-4&oh=00_AT_aKEeVNZENrDFAdI5IZB1h6u3kEUh3K_xYeGJBcEj7nA&oe=6234FEE7&_nc_sid=83d603,2791304404634848770_7910931240,Japan,271456804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/anddy_101010/,2022-03-13T12:32:36.865Z,https://www.instagram.com/p/Ca3lNT7POKn/,"この日は家に帰って着替えてから盛岡の街中へ。
向かったのはホルモン小鉄さん。中心部の映画館通りからちょっと入ったところのお店です。

夏にも食べに来てたんだけど、ここのホルモンやら普通のお肉やらがなんとも美味しいのです。
この日は事務所のスタッフとワイワイ！めちゃ楽しい時間だったわ。

先に家で着替えた理由。それはスーツが焼肉の匂いになっちゃうから🤣🤣

#盛岡 #盛岡グルメ #映画館通り #ホルモン小鉄 #ホルモン焼き #焼肉",2,101,2022-03-09T03:45:04.000Z,FALSE,TRUE,Photo,https://www.instagram.com/anddy_101010,anddy_101010,あんでぃ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275509282_690068599104924_5154413519960942892_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=8WxFOgA1iA8AX-A9ql_&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTg2MjEzMjM5NTI4MTA4MQ%3D%3D.2-ccb7-4&oh=00_AT8gLvtMM3EsH8tXaYBMWMqZPsG0IUAuodMZJl8ikdJwSA&oe=62341B6E&_nc_sid=83d603,2789862132395281081_7910931240,ホルモン小鉄,312924120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/anddy_101010/,2022-03-13T12:32:37.124Z,https://www.instagram.com/p/CavXBxPvf1X/,"埼玉から帰ってきた週はお外ごはん。
盛岡駅のすぐ近くにある""ももどり駅前食堂""へ。
前々からバスでこの前は通るので存在は知ってたけどいくのは初めてです。

岩手って個人的には牛肉の街って思ってたら鶏肉の街でもあるみたいです。せっかくなのでビール飲みながらももどり来るの待ちましょ。

しばらくして出てきた現物を見ると香川の骨付鳥に似てるのね。あらかじめ切ってくれてるのでお箸でも食べれるけど、骨からがぶり付きでも大丈夫。
味はどちらかと言うとスパイシー。それもかなり。

経験上香川のそれと比較しちゃうのがまずいんでしょうが、これはこれで美味しかった。でもビールとかないとしんどいかも。

#盛岡 #盛岡グルメ #ももどり駅前食堂 #ももどり #スパイシーチキン",2,115,2022-03-05T23:07:14.000Z,FALSE,TRUE,Photo,https://www.instagram.com/anddy_101010,anddy_101010,あんでぃ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275255681_643612953364005_1969856430898990544_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=_btowjk5ZT0AX-CCwkh&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NzU0Nzk2NjUzNTkwNjAzMw%3D%3D.2-ccb7-4&oh=00_AT_wC2LISN6t1VTNCQI1ZwPlwPSx9G_fIZ_CH4wA6jB02g&oe=6234050D&_nc_sid=83d603,2787547966535906033_7910931240,ももどり駅前食堂,219158188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/anddy_101010/,2022-03-13T12:32:37.383Z,https://www.instagram.com/p/CaqFjbuBZCe/,"埼玉県内うろうろしてる日のお昼ごはんはもちろん県内。
なんとか捻出できたのは熊谷駅。駅ビルにあたるAZ熊谷の中にある登利平さんです。

こちらは群馬県内を中心に出店している鶏料理のお店。まずはスタバでお腹がタプタプなはずなのにハイボールで喉を潤し😍

このひは鳥合わせ定食を。とりの唐揚げとチキンカツのセット。唐揚げめっちゃジューシーで美味しかったなぁ😊

#熊谷 #熊谷ランチ #熊谷駅 #登利平 #唐揚げ #チキンカツ #ランチ #ハイボール",0,94,2022-03-03T21:58:21.000Z,FALSE,TRUE,Photo,https://www.instagram.com/anddy_101010,anddy_101010,あんでぃ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/275166092_1568255250198037_1851796506942328155_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Ctu4ZyfOJRQAX9oeVn5&tn=_-cmx2Zk1yVa89nj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NjA2Mzc0MDczMzY5MzM4MA%3D%3D.2-ccb7-4&oh=00_AT-j8xfS9xUkoyu9z-4MOlMBp-84J-ZNfD17Y15ieBA1CQ&oe=6233E4AB&_nc_sid=83d603,2786063740733693380_7910931240,登利平熊谷店,1.73E+15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/anddy_101010/,2022-03-13T12:32:37.704Z,https://www.instagram.com/p/CaiaFa-BUya/,"浜松町で飲んだ翌日の狙いはこれ。
11/14は埼玉県民の日㊗️
県民じゃなくてもおこぼれでこの日限定のフリーパスが使えます😊

東武線の埼玉県内480円は元々が高めなのでめちゃお値打ち。
埼玉の入り口の草加駅までは普通にSuicaで移動してそこで売ってる切符を使ってここからお出かけ。

途中で秩父鉄道と路線バスを挟みながらでしたが、こんなルートで移動できました。
草加〜久貴〜羽生………森林公園〜若葉〜坂戸〜和光市

これだけ途中下車も含めてできる切符はほんと助かります。今年は県民の日が日曜だったので余計に助かった😊

あっ、もちろんスタバ巡りね😂

#埼玉県民の日 #埼玉県民の日フリーきっぷ #東武線 #スタバ #スタバ巡り",0,84,2022-02-28T22:23:50.000Z,FALSE,TRUE,Photo,https://www.instagram.com/anddy_101010,anddy_101010,あんでぃ,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274842142_1516830712033200_1626226834705059809_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=XbY49MRJr0EAX9u_o_7&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MzkwMjIzNjU4NDQyMDcxOA%3D%3D.2-ccb7-4&oh=00_AT8V_kV5ytfo58VVrZKUNJNvD2uJF79vDWOu8nsrrXufxA&oe=6233D810&_nc_sid=83d603,2783902236584420718_7910931240,草加駅,249872158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/the.anne.eater/,2022-03-13T12:32:44.518Z,https://www.instagram.com/p/CacXwf5PM3u/,"One of our highlights this week was dining in at Cafe Football ⚽️ Located in PUB Recreation Centre, this restaurant has an awesome Football theme which captures the essence of football by bringing football fans and foodies together 🤩 They have happy hour going on from Mon to Fri 4-7pm, with draught beers going at $10 per pint 😜 🍻
.
It was tough choosing from their extensive East meets West menu as everything looked so good 🥺 We finally decided on Crayfish Horfun and Fish and Chips for our mains.
.
The Crayfish Horfun was our personal favourite. A generous portion of silky hor fun was served with two halves of a crayfish, prawns and squid. The crayfish was succulent and juicy, and we really loved how the fresh seafood complemented the umami rich sauce. Definitely a must-try here!
.
Bring along a mate if you would like to try the Fish and Chips. Two huge fillet of battered snapper served alongside crispy truffle fries and a generous portion of salad is guaranteed to satisfy your hunger. It's quite rare to see fish and chips being served with fresh lettuce, so I would give this a big thumbs up 👍 
.
Le husband really loves the honey glazed chicken and he couldn't stop raving about it 🥲 The chicken pieces were juicy and tender, coated in a glaze that was akin to those Korean chicken. There were some pieces of garlic cloves at the bottom which attests to the authenticity of the garlic soy sauce flavour.
.
We ended our meal with a sweet dessert. The waffles were served hot and crispy, drizzled with honey and chocolate sauce 😋
.
Thanks Irene at @cafefootballsg for the immaculate service and tour, we really loved our meal today and will definitely be back again with friends for happy hour 🤩🤩
.
The ANTicipated scale ⚖ 
👅Flavour: Overall 8 ants
💰Value: 8 ants 
📍Convenience: 8 ants",9,105,2022-02-26T14:08:03.000Z,FALSE,TRUE,Photo,https://www.instagram.com/the.anne.eater,the.anne.eater,Aииe  ( •⌄• ू )✧,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274766597_375523620686131_7965628074141217070_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=Hu0v9923MNcAX_VzHb0&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MjIwMzE1MjY0MjYxMjExOA%3D%3D.2-ccb7-4&oh=00_AT8H7zqlqNvK6q4mRmqV2dmYl3RmR9aNJ6Bk6wYgQfK-2w&oe=6234E0B5&_nc_sid=83d603,2782203152642612118_9978401884,Cafe Football Singapore,2.89E+14,flash . eat . share,eatoutsg,FoodBlogs.com,topfoodblogs,,,ιnѕтaғoodѕg,instafoodsg,Tasty,buzzfeedtasty,Cafe Football Singapore,cafefootballsg,EatMoreSG,eatmoresg,TasteSociety,tastesocietysg,Best food in Singapore 🇸🇬,singaporegourmet,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/the.anne.eater/,2022-03-13T12:32:44.768Z,https://www.instagram.com/p/CaMv0VOPB7q/,"BRB drooling over this fine piece of work!!! Always passed by Lad &amp; Dad and finally got the chance to try the crowd's favourite fish and chips and scotch eggs.
.
We couldn't resist trying the Scotch Egg ($12). The soft boiled egg was wrapped in a hearty pork sausage meat and covered in glorious golden bread crumbs sitting atop purple slaw.  As usual, this was gone within seconds despite taking small bites of it at a time 🥵
.
We also shared a large serving of Fish and Chips ($28). The beer battered atlantic haddock fish indeed lived up to our expectations - the silky smooth flesh was firm yet flaky, encased within a golden crispy light batter. For the sides, we really love the crispy thick cut chips that were seasoned well 😋 Drizzled Heinz malted vinegar over the dish which had the right amount of acidity cutting gently through the crispy, fried texture.
.
The ANTicipated scale ⚖ 
👅Flavour: Overall 8 ants
💰Value: 7 ants
📍Convenience: 7 ants",9,138,2022-02-20T12:30:26.000Z,FALSE,TRUE,Photo,https://www.instagram.com/the.anne.eater,the.anne.eater,Aииe  ( •⌄• ू )✧,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/274374873_670036914050840_4461495540622434686_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=QP_nW1-f6H0AX9Xmk1s&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NzgwNTM2OTIxNTI1NTY0MA%3D%3D.2-ccb7-4&oh=00_AT8wgGBBgWBrseLoWRSnzwX2QM6C-e_znGy9E8Eg_h_31w&oe=6235A011&_nc_sid=83d603,2777805369215255640_9978401884,LAD &amp; DAD,940096781,flash . eat . share,eatoutsg,Singapore's @BestFoodFeed,bestfoodsingapore,,,FoodBlogs.com,topfoodblogs,SGCF,sgcafefood,ιnѕтaғoodѕg,instafoodsg,LAD &amp; DAD,ladanddad.sg,Tasty,buzzfeedtasty,EatMoreSG,eatmoresg,TasteSociety,tastesocietysg,,,,,,,,,,,,,,,,,,,,
